Posição,Idade,Overall,Valor (€),Valor (R$)
MLG,37,65,348562.5,2091375
MLD,35,65,348562.5,2091375
MLD,36,65,348562.5,2091375
MLD,37,65,348562.5,2091375
MLE,35,65,348562.5,2091375
MLE,36,65,348562.5,2091375
MLE,37,65,348562.5,2091375
MAT,35,65,348562.5,2091375
MAT,36,65,348562.5,2091375
MAT,37,65,348562.5,2091375
VOL,38,79,343255.0,2059530
VOL,39,79,343255.0,2059530
VOL,40,79,343255.0,2059530
VOL,41,79,343255.0,2059530
VOL,42,79,343255.0,2059530
VOL,43,79,343255.0,2059530
VOL,44,79,343255.0,2059530
VOL,45,79,343255.0,2059530
MLG,38,79,343255.0,2059530
MLG,39,79,343255.0,2059530
MLG,40,79,343255.0,2059530
MLG,41,79,343255.0,2059530
MLG,42,79,343255.0,2059530
MLG,43,79,343255.0,2059530
MLG,44,79,343255.0,2059530
MLG,45,79,343255.0,2059530
MLD,38,79,343255.0,2059530
MLD,39,79,343255.0,2059530
MLD,40,79,343255.0,2059530
MLD,41,79,343255.0,2059530
MLD,42,79,343255.0,2059530
MLD,43,79,343255.0,2059530
MLD,44,79,343255.0,2059530
MLD,45,79,343255.0,2059530
MLE,38,79,343255.0,2059530
MLE,39,79,343255.0,2059530
MLE,40,79,343255.0,2059530
MLE,41,79,343255.0,2059530
MLE,42,79,343255.0,2059530
MLE,43,79,343255.0,2059530
MLE,44,79,343255.0,2059530
MLE,45,79,343255.0,2059530
MAT,38,79,343255.0,2059530
MAT,39,79,343255.0,2059530
MAT,40,79,343255.0,2059530
MAT,41,79,343255.0,2059530
MAT,42,79,343255.0,2059530
MAT,43,79,343255.0,2059530
MAT,44,79,343255.0,2059530
MAT,45,79,343255.0,2059530
VOL,35,64,337920.0,2027520
VOL,36,64,337920.0,2027520
VOL,37,64,337920.0,2027520
MLG,35,64,337920.0,2027520
MLG,36,64,337920.0,2027520
MLG,37,64,337920.0,2027520
MLD,35,64,337920.0,2027520
MLD,36,64,337920.0,2027520
MLD,37,64,337920.0,2027520
MLE,35,64,337920.0,2027520
MLE,36,64,337920.0,2027520
MLE,37,64,337920.0,2027520
MAT,35,64,337920.0,2027520
MAT,36,64,337920.0,2027520
MAT,37,64,337920.0,2027520
VOL,38,78,334620.0,2007720
VOL,39,78,334620.0,2007720
VOL,40,78,334620.0,2007720
VOL,41,78,334620.0,2007720
VOL,42,78,334620.0,2007720
VOL,43,78,334620.0,2007720
VOL,44,78,334620.0,2007720
VOL,45,78,334620.0,2007720
MLG,38,78,334620.0,2007720
MLG,39,78,334620.0,2007720
MLG,40,78,334620.0,2007720
MLG,41,78,334620.0,2007720
MLG,42,78,334620.0,2007720
MLG,43,78,334620.0,2007720
MLG,44,78,334620.0,2007720
MLG,45,78,334620.0,2007720
MLD,38,78,334620.0,2007720
MLD,39,78,334620.0,2007720
MLD,40,78,334620.0,2007720
MLD,41,78,334620.0,2007720
MLD,42,78,334620.0,2007720
MLD,43,78,334620.0,2007720
MLD,44,78,334620.0,2007720
MLD,45,78,334620.0,2007720
MLE,38,78,334620.0,2007720
MLE,39,78,334620.0,2007720
MLE,40,78,334620.0,2007720
MLE,41,78,334620.0,2007720
MLE,42,78,334620.0,2007720
MLE,43,78,334620.0,2007720
MLE,44,78,334620.0,2007720
MLE,45,78,334620.0,2007720
MAT,38,78,334620.0,2007720
MAT,39,78,334620.0,2007720
MAT,40,78,334620.0,2007720
MAT,41,78,334620.0,2007720
MAT,42,78,334620.0,2007720
MAT,43,78,334620.0,2007720
MAT,44,78,334620.0,2007720
MAT,45,78,334620.0,2007720
VOL,35,63,327442.5,1964655
VOL,36,63,327442.5,1964655
VOL,37,63,327442.5,1964655
MLG,35,63,327442.5,1964655
MLG,36,63,327442.5,1964655
MLG,37,63,327442.5,1964655
MLD,35,63,327442.5,1964655
MLD,36,63,327442.5,1964655
MLD,37,63,327442.5,1964655
MLE,35,63,327442.5,1964655
MLE,36,63,327442.5,1964655
MLE,37,63,327442.5,1964655
MAT,35,63,327442.5,1964655
MAT,36,63,327442.5,1964655
MAT,37,63,327442.5,1964655
VOL,38,77,326095.0,1956570
VOL,39,77,326095.0,1956570
VOL,40,77,326095.0,1956570
VOL,41,77,326095.0,1956570
VOL,42,77,326095.0,1956570
VOL,43,77,326095.0,1956570
VOL,44,77,326095.0,1956570
VOL,45,77,326095.0,1956570
MLG,38,77,326095.0,1956570
MLG,39,77,326095.0,1956570
MLG,40,77,326095.0,1956570
MLG,41,77,326095.0,1956570
MLG,42,77,326095.0,1956570
MLG,43,77,326095.0,1956570
MLG,44,77,326095.0,1956570
MLG,45,77,326095.0,1956570
MLD,38,77,326095.0,1956570
MLD,39,77,326095.0,1956570
MLD,40,77,326095.0,1956570
MLD,41,77,326095.0,1956570
MLD,42,77,326095.0,1956570
MLD,43,77,326095.0,1956570
MLD,44,77,326095.0,1956570
MLD,45,77,326095.0,1956570
MLE,38,77,326095.0,1956570
MLE,39,77,326095.0,1956570
MLE,40,77,326095.0,1956570
MLE,41,77,326095.0,1956570
MLE,42,77,326095.0,1956570
MLE,43,77,326095.0,1956570
MLE,44,77,326095.0,1956570
MLE,45,77,326095.0,1956570
MAT,38,77,326095.0,1956570
MAT,39,77,326095.0,1956570
MAT,40,77,326095.0,1956570
MAT,41,77,326095.0,1956570
MAT,42,77,326095.0,1956570
MAT,43,77,326095.0,1956570
MAT,44,77,326095.0,1956570
MAT,45,77,326095.0,1956570
VOL,38,76,317680.0,1906080
VOL,39,76,317680.0,1906080
VOL,40,76,317680.0,1906080
VOL,41,76,317680.0,1906080
VOL,42,76,317680.0,1906080
VOL,43,76,317680.0,1906080
VOL,44,76,317680.0,1906080
VOL,45,76,317680.0,1906080
MLG,38,76,317680.0,1906080
MLG,39,76,317680.0,1906080
MLG,40,76,317680.0,1906080
MLG,41,76,317680.0,1906080
MLG,42,76,317680.0,1906080
MLG,43,76,317680.0,1906080
MLG,44,76,317680.0,1906080
MLG,45,76,317680.0,1906080
MLD,38,76,317680.0,1906080
MLD,39,76,317680.0,1906080
MLD,40,76,317680.0,1906080
MLD,41,76,317680.0,1906080
MLD,42,76,317680.0,1906080
MLD,43,76,317680.0,1906080
MLD,44,76,317680.0,1906080
MLD,45,76,317680.0,1906080
MLE,38,76,317680.0,1906080
MLE,39,76,317680.0,1906080
MLE,40,76,317680.0,1906080
MLE,41,76,317680.0,1906080
MLE,42,76,317680.0,1906080
MLE,43,76,317680.0,1906080
MLE,44,76,317680.0,1906080
MLE,45,76,317680.0,1906080
MAT,38,76,317680.0,1906080
MAT,39,76,317680.0,1906080
MAT,40,76,317680.0,1906080
MAT,41,76,317680.0,1906080
MAT,42,76,317680.0,1906080
MAT,43,76,317680.0,1906080
MAT,44,76,317680.0,1906080
MAT,45,76,317680.0,1906080
VOL,35,62,317130.0,1902780
VOL,36,62,317130.0,1902780
VOL,37,62,317130.0,1902780
MLG,35,62,317130.0,1902780
MLG,36,62,317130.0,1902780
MLG,37,62,317130.0,1902780
MLD,35,62,317130.0,1902780
MLD,36,62,317130.0,1902780
MLD,37,62,317130.0,1902780
MLE,35,62,317130.0,1902780
MLE,36,62,317130.0,1902780
MLE,37,62,317130.0,1902780
MAT,35,62,317130.0,1902780
MAT,36,62,317130.0,1902780
MAT,37,62,317130.0,1902780
VOL,38,75,309375.0,1856250
VOL,39,75,309375.0,1856250
VOL,40,75,309375.0,1856250
VOL,41,75,309375.0,1856250
VOL,42,75,309375.0,1856250
VOL,43,75,309375.0,1856250
VOL,44,75,309375.0,1856250
VOL,45,75,309375.0,1856250
MLG,38,75,309375.0,1856250
MLG,39,75,309375.0,1856250
MLG,40,75,309375.0,1856250
MLG,41,75,309375.0,1856250
MLG,42,75,309375.0,1856250
MLG,43,75,309375.0,1856250
MLG,44,75,309375.0,1856250
MLG,45,75,309375.0,1856250
MLD,38,75,309375.0,1856250
MLD,39,75,309375.0,1856250
MLD,40,75,309375.0,1856250
MLD,41,75,309375.0,1856250
MLD,42,75,309375.0,1856250
MLD,43,75,309375.0,1856250
MLD,44,75,309375.0,1856250
MLD,45,75,309375.0,1856250
MLE,38,75,309375.0,1856250
MLE,39,75,309375.0,1856250
MLE,40,75,309375.0,1856250
MLE,41,75,309375.0,1856250
MLE,42,75,309375.0,1856250
MLE,43,75,309375.0,1856250
MLE,44,75,309375.0,1856250
MLE,45,75,309375.0,1856250
MAT,38,75,309375.0,1856250
MAT,39,75,309375.0,1856250
MAT,40,75,309375.0,1856250
MAT,41,75,309375.0,1856250
MAT,42,75,309375.0,1856250
MAT,43,75,309375.0,1856250
MAT,44,75,309375.0,1856250
MAT,45,75,309375.0,1856250
VOL,35,61,306982.5,1841895
VOL,36,61,306982.5,1841895
VOL,37,61,306982.5,1841895
MLG,35,61,306982.5,1841895
MLG,36,61,306982.5,1841895
MLG,37,61,306982.5,1841895
MLD,35,61,306982.5,1841895
MLD,36,61,306982.5,1841895
MLD,37,61,306982.5,1841895
MLE,35,61,306982.5,1841895
MLE,36,61,306982.5,1841895
MLE,37,61,306982.5,1841895
MAT,35,61,306982.5,1841895
MAT,36,61,306982.5,1841895
MAT,37,61,306982.5,1841895
VOL,35,60,297000.0,1782000
VOL,36,60,297000.0,1782000
VOL,37,60,297000.0,1782000
MLG,35,60,297000.0,1782000
MLG,36,60,297000.0,1782000
MLG,37,60,297000.0,1782000
MLD,35,60,297000.0,1782000
MLD,36,60,297000.0,1782000
MLD,37,60,297000.0,1782000
MLE,35,60,297000.0,1782000
MLE,36,60,297000.0,1782000
MLE,37,60,297000.0,1782000
MAT,35,60,297000.0,1782000
MAT,36,60,297000.0,1782000
MAT,37,60,297000.0,1782000
GO,38,99,294030.0,1764180
GO,39,99,294030.0,1764180
GO,40,99,294030.0,1764180
GO,41,99,294030.0,1764180
GO,42,99,294030.0,1764180
GO,43,99,294030.0,1764180
GO,44,99,294030.0,1764180
GO,45,99,294030.0,1764180
ZC,38,99,294030.0,1764180
ZC,39,99,294030.0,1764180
ZC,40,99,294030.0,1764180
ZC,41,99,294030.0,1764180
ZC,42,99,294030.0,1764180
ZC,43,99,294030.0,1764180
ZC,44,99,294030.0,1764180
ZC,45,99,294030.0,1764180
LD,38,99,294030.0,1764180
LD,39,99,294030.0,1764180
LD,40,99,294030.0,1764180
LD,41,99,294030.0,1764180
LD,42,99,294030.0,1764180
LD,43,99,294030.0,1764180
LD,44,99,294030.0,1764180
LD,45,99,294030.0,1764180
LE,38,99,294030.0,1764180
LE,39,99,294030.0,1764180
LE,40,99,294030.0,1764180
LE,41,99,294030.0,1764180
LE,42,99,294030.0,1764180
LE,43,99,294030.0,1764180
LE,44,99,294030.0,1764180
LE,45,99,294030.0,1764180
GO,38,98,288120.0,1728720
GO,39,98,288120.0,1728720
GO,40,98,288120.0,1728720
GO,41,98,288120.0,1728720
GO,42,98,288120.0,1728720
GO,43,98,288120.0,1728720
GO,44,98,288120.0,1728720
GO,45,98,288120.0,1728720
ZC,38,98,288120.0,1728720
ZC,39,98,288120.0,1728720
ZC,40,98,288120.0,1728720
ZC,41,98,288120.0,1728720
ZC,42,98,288120.0,1728720
ZC,43,98,288120.0,1728720
ZC,44,98,288120.0,1728720
ZC,45,98,288120.0,1728720
LD,38,98,288120.0,1728720
LD,39,98,288120.0,1728720
LD,40,98,288120.0,1728720
LD,41,98,288120.0,1728720
LD,42,98,288120.0,1728720
LD,43,98,288120.0,1728720
LD,44,98,288120.0,1728720
LD,45,98,288120.0,1728720
LE,38,98,288120.0,1728720
LE,39,98,288120.0,1728720
LE,40,98,288120.0,1728720
LE,41,98,288120.0,1728720
LE,42,98,288120.0,1728720
LE,43,98,288120.0,1728720
LE,44,98,288120.0,1728720
LE,45,98,288120.0,1728720
GO,38,97,282270.0,1693620
GO,39,97,282270.0,1693620
GO,40,97,282270.0,1693620
GO,41,97,282270.0,1693620
GO,42,97,282270.0,1693620
GO,43,97,282270.0,1693620
GO,44,97,282270.0,1693620
GO,45,97,282270.0,1693620
ZC,38,97,282270.0,1693620
ZC,39,97,282270.0,1693620
ZC,40,97,282270.0,1693620
ZC,41,97,282270.0,1693620
ZC,42,97,282270.0,1693620
ZC,43,97,282270.0,1693620
ZC,44,97,282270.0,1693620
ZC,45,97,282270.0,1693620
LD,38,97,282270.0,1693620
LD,39,97,282270.0,1693620
LD,40,97,282270.0,1693620
LD,41,97,282270.0,1693620
LD,42,97,282270.0,1693620
LD,43,97,282270.0,1693620
LD,44,97,282270.0,1693620
LD,45,97,282270.0,1693620
LE,38,97,282270.0,1693620
LE,39,97,282270.0,1693620
LE,40,97,282270.0,1693620
LE,41,97,282270.0,1693620
LE,42,97,282270.0,1693620
LE,43,97,282270.0,1693620
LE,44,97,282270.0,1693620
LE,45,97,282270.0,1693620
GO,38,96,276480.0,1658880
GO,39,96,276480.0,1658880
GO,40,96,276480.0,1658880
GO,41,96,276480.0,1658880
GO,42,96,276480.0,1658880
GO,43,96,276480.0,1658880
GO,44,96,276480.0,1658880
GO,45,96,276480.0,1658880
ZC,38,96,276480.0,1658880
ZC,39,96,276480.0,1658880
ZC,40,96,276480.0,1658880
ZC,41,96,276480.0,1658880
ZC,42,96,276480.0,1658880
ZC,43,96,276480.0,1658880
ZC,44,96,276480.0,1658880
ZC,45,96,276480.0,1658880
LD,38,96,276480.0,1658880
LD,39,96,276480.0,1658880
LD,40,96,276480.0,1658880
LD,41,96,276480.0,1658880
LD,42,96,276480.0,1658880
LD,43,96,276480.0,1658880
LD,44,96,276480.0,1658880
LD,45,96,276480.0,1658880
LE,38,96,276480.0,1658880
LE,39,96,276480.0,1658880
LE,40,96,276480.0,1658880
LE,41,96,276480.0,1658880
LE,42,96,276480.0,1658880
LE,43,96,276480.0,1658880
LE,44,96,276480.0,1658880
LE,45,96,276480.0,1658880
GO,38,95,270750.0,1624500
GO,39,95,270750.0,1624500
GO,40,95,270750.0,1624500
GO,41,95,270750.0,1624500
GO,42,95,270750.0,1624500
GO,43,95,270750.0,1624500
GO,44,95,270750.0,1624500
GO,45,95,270750.0,1624500
ZC,38,95,270750.0,1624500
ZC,39,95,270750.0,1624500
ZC,40,95,270750.0,1624500
ZC,41,95,270750.0,1624500
ZC,42,95,270750.0,1624500
ZC,43,95,270750.0,1624500
ZC,44,95,270750.0,1624500
ZC,45,95,270750.0,1624500
LD,38,95,270750.0,1624500
LD,39,95,270750.0,1624500
LD,40,95,270750.0,1624500
LD,41,95,270750.0,1624500
LD,42,95,270750.0,1624500
LD,43,95,270750.0,1624500
LD,44,95,270750.0,1624500
LD,45,95,270750.0,1624500
LE,38,95,270750.0,1624500
LE,39,95,270750.0,1624500
LE,40,95,270750.0,1624500
LE,41,95,270750.0,1624500
LE,42,95,270750.0,1624500
LE,43,95,270750.0,1624500
LE,44,95,270750.0,1624500
LE,45,95,270750.0,1624500
GO,38,94,265080.0,1590480
GO,39,94,265080.0,1590480
GO,40,94,265080.0,1590480
GO,41,94,265080.0,1590480
GO,42,94,265080.0,1590480
GO,43,94,265080.0,1590480
GO,44,94,265080.0,1590480
GO,45,94,265080.0,1590480
ZC,38,94,265080.0,1590480
ZC,39,94,265080.0,1590480
ZC,40,94,265080.0,1590480
ZC,41,94,265080.0,1590480
ZC,42,94,265080.0,1590480
ZC,43,94,265080.0,1590480
ZC,44,94,265080.0,1590480
ZC,45,94,265080.0,1590480
LD,38,94,265080.0,1590480
LD,39,94,265080.0,1590480
LD,40,94,265080.0,1590480
LD,41,94,265080.0,1590480
LD,42,94,265080.0,1590480
LD,43,94,265080.0,1590480
LD,44,94,265080.0,1590480
LD,45,94,265080.0,1590480
LE,38,94,265080.0,1590480
LE,39,94,265080.0,1590480
LE,40,94,265080.0,1590480
LE,41,94,265080.0,1590480
LE,42,94,265080.0,1590480
LE,43,94,265080.0,1590480
LE,44,94,265080.0,1590480
LE,45,94,265080.0,1590480
GO,38,93,259470.0,1556820
GO,39,93,259470.0,1556820
GO,40,93,259470.0,1556820
GO,41,93,259470.0,1556820
GO,42,93,259470.0,1556820
GO,43,93,259470.0,1556820
GO,44,93,259470.0,1556820
GO,45,93,259470.0,1556820
ZC,38,93,259470.0,1556820
ZC,39,93,259470.0,1556820
ZC,40,93,259470.0,1556820
ZC,41,93,259470.0,1556820
ZC,42,93,259470.0,1556820
ZC,43,93,259470.0,1556820
ZC,44,93,259470.0,1556820
ZC,45,93,259470.0,1556820
LD,38,93,259470.0,1556820
LD,39,93,259470.0,1556820
LD,40,93,259470.0,1556820
LD,41,93,259470.0,1556820
LD,42,93,259470.0,1556820
LD,43,93,259470.0,1556820
LD,44,93,259470.0,1556820
LD,45,93,259470.0,1556820
LE,38,93,259470.0,1556820
LE,39,93,259470.0,1556820
LE,40,93,259470.0,1556820
LE,41,93,259470.0,1556820
LE,42,93,259470.0,1556820
LE,43,93,259470.0,1556820
LE,44,93,259470.0,1556820
LE,45,93,259470.0,1556820
GO,38,92,253920.0,1523520
GO,39,92,253920.0,1523520
GO,40,92,253920.0,1523520
GO,41,92,253920.0,1523520
GO,42,92,253920.0,1523520
GO,43,92,253920.0,1523520
GO,44,92,253920.0,1523520
GO,45,92,253920.0,1523520
ZC,38,92,253920.0,1523520
ZC,39,92,253920.0,1523520
ZC,40,92,253920.0,1523520
ZC,41,92,253920.0,1523520
ZC,42,92,253920.0,1523520
ZC,43,92,253920.0,1523520
ZC,44,92,253920.0,1523520
ZC,45,92,253920.0,1523520
LD,38,92,253920.0,1523520
LD,39,92,253920.0,1523520
LD,40,92,253920.0,1523520
LD,41,92,253920.0,1523520
LD,42,92,253920.0,1523520
LD,43,92,253920.0,1523520
LD,44,92,253920.0,1523520
LD,45,92,253920.0,1523520
LE,38,92,253920.0,1523520
LE,39,92,253920.0,1523520
LE,40,92,253920.0,1523520
LE,41,92,253920.0,1523520
LE,42,92,253920.0,1523520
LE,43,92,253920.0,1523520
LE,44,92,253920.0,1523520
LE,45,92,253920.0,1523520
GO,38,91,248430.0,1490580
GO,39,91,248430.0,1490580
GO,40,91,248430.0,1490580
GO,41,91,248430.0,1490580
GO,42,91,248430.0,1490580
GO,43,91,248430.0,1490580
GO,44,91,248430.0,1490580
GO,45,91,248430.0,1490580
ZC,38,91,248430.0,1490580
ZC,39,91,248430.0,1490580
ZC,40,91,248430.0,1490580
ZC,41,91,248430.0,1490580
ZC,42,91,248430.0,1490580
ZC,43,91,248430.0,1490580
ZC,44,91,248430.0,1490580
ZC,45,91,248430.0,1490580
LD,38,91,248430.0,1490580
LD,39,91,248430.0,1490580
LD,40,91,248430.0,1490580
LD,41,91,248430.0,1490580
LD,42,91,248430.0,1490580
LD,43,91,248430.0,1490580
LD,44,91,248430.0,1490580
LD,45,91,248430.0,1490580
LE,38,91,248430.0,1490580
LE,39,91,248430.0,1490580
LE,40,91,248430.0,1490580
LE,41,91,248430.0,1490580
LE,42,91,248430.0,1490580
LE,43,91,248430.0,1490580
LE,44,91,248430.0,1490580
LE,45,91,248430.0,1490580
GO,38,90,243000.0,1458000
GO,39,90,243000.0,1458000
GO,40,90,243000.0,1458000
GO,41,90,243000.0,1458000
GO,42,90,243000.0,1458000
GO,43,90,243000.0,1458000
GO,44,90,243000.0,1458000
GO,45,90,243000.0,1458000
ZC,38,90,243000.0,1458000
ZC,39,90,243000.0,1458000
ZC,40,90,243000.0,1458000
ZC,41,90,243000.0,1458000
ZC,42,90,243000.0,1458000
ZC,43,90,243000.0,1458000
ZC,44,90,243000.0,1458000
ZC,45,90,243000.0,1458000
LD,38,90,243000.0,1458000
LD,39,90,243000.0,1458000
LD,40,90,243000.0,1458000
LD,41,90,243000.0,1458000
LD,42,90,243000.0,1458000
LD,43,90,243000.0,1458000
LD,44,90,243000.0,1458000
LD,45,90,243000.0,1458000
LE,38,90,243000.0,1458000
LE,39,90,243000.0,1458000
LE,40,90,243000.0,1458000
LE,41,90,243000.0,1458000
LE,42,90,243000.0,1458000
LE,43,90,243000.0,1458000
LE,44,90,243000.0,1458000
LE,45,90,243000.0,1458000
GO,38,89,237630.0,1425780
GO,39,89,237630.0,1425780
GO,40,89,237630.0,1425780
GO,41,89,237630.0,1425780
GO,42,89,237630.0,1425780
GO,43,89,237630.0,1425780
GO,44,89,237630.0,1425780
GO,45,89,237630.0,1425780
ZC,38,89,237630.0,1425780
ZC,39,89,237630.0,1425780
ZC,40,89,237630.0,1425780
ZC,41,89,237630.0,1425780
ZC,42,89,237630.0,1425780
ZC,43,89,237630.0,1425780
ZC,44,89,237630.0,1425780
ZC,45,89,237630.0,1425780
LD,38,89,237630.0,1425780
LD,39,89,237630.0,1425780
LD,40,89,237630.0,1425780
LD,41,89,237630.0,1425780
LD,42,89,237630.0,1425780
LD,43,89,237630.0,1425780
LD,44,89,237630.0,1425780
LD,45,89,237630.0,1425780
LE,38,89,237630.0,1425780
LE,39,89,237630.0,1425780
LE,40,89,237630.0,1425780
LE,41,89,237630.0,1425780
LE,42,89,237630.0,1425780
LE,43,89,237630.0,1425780
LE,44,89,237630.0,1425780
LE,45,89,237630.0,1425780
GO,38,88,232320.0,1393920
GO,39,88,232320.0,1393920
GO,40,88,232320.0,1393920
GO,41,88,232320.0,1393920
GO,42,88,232320.0,1393920
GO,43,88,232320.0,1393920
GO,44,88,232320.0,1393920
GO,45,88,232320.0,1393920
ZC,38,88,232320.0,1393920
ZC,39,88,232320.0,1393920
ZC,40,88,232320.0,1393920
ZC,41,88,232320.0,1393920
ZC,42,88,232320.0,1393920
ZC,43,88,232320.0,1393920
ZC,44,88,232320.0,1393920
ZC,45,88,232320.0,1393920
LD,38,88,232320.0,1393920
LD,39,88,232320.0,1393920
LD,40,88,232320.0,1393920
LD,41,88,232320.0,1393920
LD,42,88,232320.0,1393920
LD,43,88,232320.0,1393920
LD,44,88,232320.0,1393920
LD,45,88,232320.0,1393920
LE,38,88,232320.0,1393920
LE,39,88,232320.0,1393920
LE,40,88,232320.0,1393920
LE,41,88,232320.0,1393920
LE,42,88,232320.0,1393920
LE,43,88,232320.0,1393920
LE,44,88,232320.0,1393920
LE,45,88,232320.0,1393920
CA,38,74,229992.0,1379952
CA,39,74,229992.0,1379952
CA,40,74,229992.0,1379952
CA,41,74,229992.0,1379952
CA,42,74,229992.0,1379952
CA,43,74,229992.0,1379952
CA,44,74,229992.0,1379952
CA,45,74,229992.0,1379952
SAT,38,74,229992.0,1379952
SAT,39,74,229992.0,1379952
SAT,40,74,229992.0,1379952
SAT,41,74,229992.0,1379952
SAT,42,74,229992.0,1379952
SAT,43,74,229992.0,1379952
SAT,44,74,229992.0,1379952
SAT,45,74,229992.0,1379952
PTE,38,74,229992.0,1379952
PTE,39,74,229992.0,1379952
PTE,40,74,229992.0,1379952
PTE,41,74,229992.0,1379952
PTE,42,74,229992.0,1379952
PTE,43,74,229992.0,1379952
PTE,44,74,229992.0,1379952
PTE,45,74,229992.0,1379952
PTD,38,74,229992.0,1379952
PTD,39,74,229992.0,1379952
PTD,40,74,229992.0,1379952
PTD,41,74,229992.0,1379952
PTD,42,74,229992.0,1379952
PTD,43,74,229992.0,1379952
PTD,44,74,229992.0,1379952
PTD,45,74,229992.0,1379952
GO,38,87,227070.0,1362420
GO,39,87,227070.0,1362420
GO,40,87,227070.0,1362420
GO,41,87,227070.0,1362420
GO,42,87,227070.0,1362420
GO,43,87,227070.0,1362420
GO,44,87,227070.0,1362420
GO,45,87,227070.0,1362420
ZC,38,87,227070.0,1362420
ZC,39,87,227070.0,1362420
ZC,40,87,227070.0,1362420
ZC,41,87,227070.0,1362420
ZC,42,87,227070.0,1362420
ZC,43,87,227070.0,1362420
ZC,44,87,227070.0,1362420
ZC,45,87,227070.0,1362420
LD,38,87,227070.0,1362420
LD,39,87,227070.0,1362420
LD,40,87,227070.0,1362420
LD,41,87,227070.0,1362420
LD,42,87,227070.0,1362420
LD,43,87,227070.0,1362420
LD,44,87,227070.0,1362420
LD,45,87,227070.0,1362420
LE,38,87,227070.0,1362420
LE,39,87,227070.0,1362420
LE,40,87,227070.0,1362420
LE,41,87,227070.0,1362420
LE,42,87,227070.0,1362420
LE,43,87,227070.0,1362420
LE,44,87,227070.0,1362420
LE,45,87,227070.0,1362420
CA,38,73,223818.0,1342908
CA,39,73,223818.0,1342908
CA,40,73,223818.0,1342908
CA,41,73,223818.0,1342908
CA,42,73,223818.0,1342908
CA,43,73,223818.0,1342908
CA,44,73,223818.0,1342908
CA,45,73,223818.0,1342908
SAT,38,73,223818.0,1342908
SAT,39,73,223818.0,1342908
SAT,40,73,223818.0,1342908
SAT,41,73,223818.0,1342908
SAT,42,73,223818.0,1342908
SAT,43,73,223818.0,1342908
SAT,44,73,223818.0,1342908
SAT,45,73,223818.0,1342908
PTE,38,73,223818.0,1342908
PTE,39,73,223818.0,1342908
PTE,40,73,223818.0,1342908
PTE,41,73,223818.0,1342908
PTE,42,73,223818.0,1342908
PTE,43,73,223818.0,1342908
PTE,44,73,223818.0,1342908
PTE,45,73,223818.0,1342908
PTD,38,73,223818.0,1342908
PTD,39,73,223818.0,1342908
PTD,40,73,223818.0,1342908
PTD,41,73,223818.0,1342908
PTD,42,73,223818.0,1342908
PTD,43,73,223818.0,1342908
PTD,44,73,223818.0,1342908
PTD,45,73,223818.0,1342908
GO,38,86,221880.0,1331280
GO,39,86,221880.0,1331280
GO,40,86,221880.0,1331280
GO,41,86,221880.0,1331280
GO,42,86,221880.0,1331280
GO,43,86,221880.0,1331280
GO,44,86,221880.0,1331280
GO,45,86,221880.0,1331280
ZC,38,86,221880.0,1331280
ZC,39,86,221880.0,1331280
ZC,40,86,221880.0,1331280
ZC,41,86,221880.0,1331280
ZC,42,86,221880.0,1331280
ZC,43,86,221880.0,1331280
ZC,44,86,221880.0,1331280
ZC,45,86,221880.0,1331280
LD,38,86,221880.0,1331280
LD,39,86,221880.0,1331280
LD,40,86,221880.0,1331280
LD,41,86,221880.0,1331280
LD,42,86,221880.0,1331280
LD,43,86,221880.0,1331280
LD,44,86,221880.0,1331280
LD,45,86,221880.0,1331280
LE,38,86,221880.0,1331280
LE,39,86,221880.0,1331280
LE,40,86,221880.0,1331280
LE,41,86,221880.0,1331280
LE,42,86,221880.0,1331280
LE,43,86,221880.0,1331280
LE,44,86,221880.0,1331280
LE,45,86,221880.0,1331280
CA,38,72,217728.0,1306368
CA,39,72,217728.0,1306368
CA,40,72,217728.0,1306368
CA,41,72,217728.0,1306368
CA,42,72,217728.0,1306368
CA,43,72,217728.0,1306368
CA,44,72,217728.0,1306368
CA,45,72,217728.0,1306368
SAT,38,72,217728.0,1306368
SAT,39,72,217728.0,1306368
SAT,40,72,217728.0,1306368
SAT,41,72,217728.0,1306368
SAT,42,72,217728.0,1306368
SAT,43,72,217728.0,1306368
SAT,44,72,217728.0,1306368
SAT,45,72,217728.0,1306368
PTE,38,72,217728.0,1306368
PTE,39,72,217728.0,1306368
PTE,40,72,217728.0,1306368
PTE,41,72,217728.0,1306368
PTE,42,72,217728.0,1306368
PTE,43,72,217728.0,1306368
PTE,44,72,217728.0,1306368
PTE,45,72,217728.0,1306368
PTD,38,72,217728.0,1306368
PTD,39,72,217728.0,1306368
PTD,40,72,217728.0,1306368
PTD,41,72,217728.0,1306368
PTD,42,72,217728.0,1306368
PTD,43,72,217728.0,1306368
PTD,44,72,217728.0,1306368
PTD,45,72,217728.0,1306368
GO,38,85,216750.0,1300500
GO,39,85,216750.0,1300500
GO,40,85,216750.0,1300500
GO,41,85,216750.0,1300500
GO,42,85,216750.0,1300500
GO,43,85,216750.0,1300500
GO,44,85,216750.0,1300500
GO,45,85,216750.0,1300500
ZC,38,85,216750.0,1300500
ZC,39,85,216750.0,1300500
ZC,40,85,216750.0,1300500
ZC,41,85,216750.0,1300500
ZC,42,85,216750.0,1300500
ZC,43,85,216750.0,1300500
